"EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"GSEAresults","LYN|STAT5B|BAD|STAT1|STAT3|PTPN11|MAPK14|RPS6KB1|PTPN6|GRB2|CRKL|JAK3|JAK1|MAP2K1|MAP2K2|SYK|VAV1|CREB1|RAF1|STAM2|SHC1|PIK3R2|PIK3R1|FOXO3|CBL|MAPK8|MAPK1|MAPK3","28","0.40217391304347827","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2","false","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2"
"GSEAresults","STAT5B|STAT1|STAT3|PTPN11|RPS6KB1|GRB2|CRKL|JAK3|JAK1|MAP2K1|MAP2K2|SYK|RAF1|SHC1|PIK3R1|FOXO3|CBL|MAPK1|MAPK3","19","0.3851351351351351","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) IL-2 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP49%HOMO SAPIENS","false","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) IL-2 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP49%HOMO SAPIENS"
"GSEAresults","MAP2K6|LYN|STAT5B|BAD|STAT1|STAT3|PTPN11|MAPK14|NFKBIA|TEC|RPS6KB1|FES|GRB2|GSK3B|RPS6KA2|JAK1|MAP2K1|MAP2K2|VAV1|SHC1|PXN|PIK3R2|PIK3R1|FOXO3|CBL|MAPK8|MAPK1|MAPK3","28","0.40053763440860213","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) IL6%NETPATH%IL6","false","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) IL6%NETPATH%IL6"
"GSEAresults","STAT5B|BAD|RPS6KB1|PTPN6|GRB2|CRKL|JAK3|JAK1|SYK|RAF1|SHC1|PIK3R1|CBL|MAPK1|MAPK3","15","0.3765527950310559","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) BIOCARTA_IL2RB_PATHWAY%MSIGDB_C2%BIOCARTA_IL2RB_PATHWAY","false","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) BIOCARTA_IL2RB_PATHWAY%MSIGDB_C2%BIOCARTA_IL2RB_PATHWAY"
"GSEAresults","LYN|STAT1|STAT3|PTPN11|MAPK14|NFKBIA|TEC|PTPRC|RPS6KB1|PTPN6|GRB2|GSK3B|GSK3A|CRKL|IKBKB|MAP2K1|MAP2K2|SYK|CHUK|VAV1|CREB1|RAF1|SHC1|PIK3R2|PIK3R1|FOXO3|CBL|MAPK9|MAPK8|MAPK1|SH2B2|MAPK3","32","0.38827838827838823","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR","false","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR"
"GSEAresults","LYN|STAT5B|YES1|BAD|STAT1|STAT3|PTPN11|MAPK14|TEC|RPS6KB1|FES|PTPN6|GRB2|GSK3B|GSK3A|CRKL|JAK3|MAP2K1|MAP2K2|PRKCA|VAV1|KIT|RAF1|SHC1|CSF2RB|PIK3R2|PIK3R1|CBL|MAPK8|MAPK1|SH2B2|MAPK3","32","0.4577572964669739","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) KITRECEPTOR%IOB%KITRECEPTOR","false","Geneset_Overlap","GM-CSF%IOB%GM-CSF (Geneset_Overlap_GSEAresults) KITRECEPTOR%IOB%KITRECEPTOR"
"GSEAresults","CREB1|SHC1|SRC|PXN|JUN|DOK1|DOK4|DOK6|CRK|MAPK1|MAPK3|PIK3R1","12","0.38636363636363635","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) GDNF%IOB%GDNF","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) GDNF%IOB%GDNF"
"GSEAresults","CREB1|IRS1|SHC1|SRC|PIK3CA|PXN|JUN|RAP1A|GRB10|HRAS|PDLIM7|NCK1|PTPN11|FRS2|PRKCA|DOK1|DOK4|DOK6|MAPK8|GRB2|SOS1|CRK|MAPK1|RAC1|MAPK3|PIK3R1","26","0.90625","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY"
"GSEAresults","SHC1|SRC|PIK3CA|JUN|RAP1A|GRB10|HRAS|NCK1|GAB1|PTPN11|PRKCA|DOK1|RASA1|MAPK8|GRB2|SOS1|CRK|MAPK1|RAC1|MAPK3|RHOA|PIK3R1","22","0.4296875","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY"
"GSEAresults","SHC1|SRC|PIK3CA|PXN|JUN|RAP1A|HRAS|NCK1|GAB1|PTPN11|PTK2|MAPK8|GRB2|SOS1|CRK|MAPK1|RAC1|MAPK3|RHOA|PIK3R1","20","0.42877906976744184","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)"
"GSEAresults","SHC1|SRC|PIK3CA|JUN|RAP1A|GRB10|HRAS|NCK1|PTPN11|PRKCA|DOK1|MAPK8|GRB2|SOS1|CRK|MAPK1|RAC1|MAPK3|PIK3R1","19","0.39093440594059403","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY"
"GSEAresults","IRS1|SHC1|SRC|HRAS|PTPN11|PRKCA|GRB2|SOS1|MAPK1|RAC1|MAPK3|PIK3R1","12","0.46963562753036436","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS"
"GSEAresults","CREB1|PIK3CA|HRAS|PRKCA|GRB2|SOS1|MAPK1|RAC1|MAPK3|PIK3R1","10","0.444078947368421","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY"
"GSEAresults","SHC1|SRC|PIK3CA|PXN|JUN|RAP1A|HRAS|NCK1|PTPN11|MAPK8|GRB2|SOS1|CRK|MAPK1|RAC1|MAPK3|PIK3R1","17","0.38534330985915494","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY"
"GSEAresults","IRS1|SHC1|PIK3CA|HRAS|PRKCA|GRB2|SOS1|MAPK1|MAPK3|PIK3R1","10","0.42232277526395173","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) BIOCARTA_GH_PATHWAY%MSIGDB_C2%BIOCARTA_GH_PATHWAY","false","Geneset_Overlap","SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS REGULATED BY RET TYROSINE KINASE (Geneset_Overlap_GSEAresults) BIOCARTA_GH_PATHWAY%MSIGDB_C2%BIOCARTA_GH_PATHWAY"
"GSEAresults","MAPK1|HRAS|RELA|RAF1|MAP2K1|PRKCB|MAPK3|NFKB1|PRKCA","9","0.4097560975609756","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_KERATINOCYTE_PATHWAY%MSIGDB_C2%BIOCARTA_KERATINOCYTE_PATHWAY","false","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_KERATINOCYTE_PATHWAY%MSIGDB_C2%BIOCARTA_KERATINOCYTE_PATHWAY"
"GSEAresults","MAPK1|HRAS|RAF1|MAP2K1|PRKCB|MAPK3|NFKB1|PRKCA|PIK3CA","9","0.4666666666666667","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) KISSPEPTIN/KISSPEPTIN RECEPTOR SYSTEM IN THE OVARY%WIKIPATHWAYS_20210210%WP4871%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) KISSPEPTIN/KISSPEPTIN RECEPTOR SYSTEM IN THE OVARY%WIKIPATHWAYS_20210210%WP4871%HOMO SAPIENS"
"GSEAresults","MAPK1|HRAS|PIK3R1|RELA|RAF1|MAP2K1|PRKCB|MAPK3|PRKCA|PIK3CA|CRK","11","0.4354166666666667","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR","false","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR"
"GSEAresults","MAPK1|PTK2B|PIK3R1|RELA|RAF1|MAP2K1|MAPK3|NFKB1|PIK3CA|CRK","10","0.40579710144927533","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2","false","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2"
"GSEAresults","HRAS|PIK3R1|RAF1|MAP2K1|PRKCB|MAPK3|PRKCA|PIK3CA","8","0.4095238095238095","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY","false","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY"
"GSEAresults","MAPK1|PTK2B|HRAS|GNAQ|RAF1|MAP2K1|PRKCB|MAPK3|PRKCA","9","0.45517241379310347","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY","false","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY"
"GSEAresults","MAPK1|PTK2B|HRAS|PIK3R1|RAF1|MAP2K1|PRKCB|MAPK3|PIK3CA","9","0.38823529411764707","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) PID_IL2_1PATHWAY%MSIGDB_C2%PID_IL2_1PATHWAY","false","Geneset_Overlap","BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY (Geneset_Overlap_GSEAresults) PID_IL2_1PATHWAY%MSIGDB_C2%PID_IL2_1PATHWAY"
"GSEAresults","BAD|PIK3R1|MAPK8|MYC|HRAS|SOS1|MAPK3|JUN|RAF1|PIK3CA|GRB2|CRKL|STAT5B|MAP2K4|MAP2K1","15","0.5176876617773943","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY"
"GSEAresults","PRKCA|PIK3CD|HRAS|MAPK1|PRKCB|MAPK3|RAF1|NRAS|PIK3CA|KRAS|MAP2K1|MAP2K2","12","0.37662337662337664","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) KISSPEPTIN/KISSPEPTIN RECEPTOR SYSTEM IN THE OVARY%WIKIPATHWAYS_20210210%WP4871%HOMO SAPIENS","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) KISSPEPTIN/KISSPEPTIN RECEPTOR SYSTEM IN THE OVARY%WIKIPATHWAYS_20210210%WP4871%HOMO SAPIENS"
"GSEAresults","PRKCA|PIK3R1|HRAS|MAPK1|PRKCB|MAPK3|RAF1|PIK3CA|CRK|MAP2K1","10","0.4139784946236559","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY"
"GSEAresults","SHC1|PIK3R3|PRKCA|PIK3R2|PIK3R1|PIK3CD|MAPK8|MYC|HRAS|MAPK1|SOS1|CBL|MAPK9|MAPK3|JUN|SRC|RAF1|PAK1|NCK1|BRAF|NRAS|NCK2|PIK3CA|KRAS|CRK|GRB2|STAT5B|MAP2K4|MAP2K1|MAP2K2","30","0.3935926773455377","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY"
"GSEAresults","BAD|ARAF|AKT3|PIK3R3|PRKCA|PIK3R2|PIK3R1|TGFA|PIK3CD|HRAS|MAPK1|PRKCB|SOS1|SOS2|CDKN1A|MAPK3|RAF1|BRAF|NRAS|PIK3CA|EGF|KRAS|GRB2|STAT5B|ERBB2|PLCG2|MAP2K1|MAP2K2","28","0.42793395805443996","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) NON-SMALL CELL LUNG CANCER%WIKIPATHWAYS_20210210%WP4255%HOMO SAPIENS","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) NON-SMALL CELL LUNG CANCER%WIKIPATHWAYS_20210210%WP4255%HOMO SAPIENS"
"GSEAresults","CDKN1B|BAD|FOXO1|AKT3|MAPK1|SOS1|MTOR|CDKN1A|RAF1|MDM2|PIK3CA|KRAS|GRB2|GSK3B|MAP2K1|MAP2K2","16","0.4270952927669346","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) MIRNA REGULATION OF PROSTATE CANCER SIGNALING PATHWAYS%WIKIPATHWAYS_20210210%WP3981%HOMO SAPIENS","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) MIRNA REGULATION OF PROSTATE CANCER SIGNALING PATHWAYS%WIKIPATHWAYS_20210210%WP3981%HOMO SAPIENS"
"GSEAresults","BAD|SHC1|PRKCA|PIK3R2|PIK3R1|EIF4EBP1|MAPK8|HRAS|MAPK1|PRKCB|SOS1|CBL|MTOR|RPS6KB1|MAPK3|JUN|SRC|RAF1|PAK1|PIK3CA|CRK|GRB2|CRKL|STAT5B|GSK3B|PLCG2|MAP2K1|MAP2K2","28","0.3789473684210526","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR"
"GSEAresults","SHC1|PRKCA|MAPK8|HRAS|MAPK1|PRKCB|SOS1|MAPK3|RAF1|GRB2|MAP2K1|MAP2K2","12","0.4095394736842105","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY"
"GSEAresults","SHC1|PIK3R1|HRAS|MAPK1|SOS1|MAPK3|RAF1|PIK3CA|GRB2|ERBB2|MAP2K1","11","0.41083099906629317","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY"
"GSEAresults","SHC1|PRKCA|PIK3R2|PIK3R1|EIF4EBP1|HRAS|MAPK1|SOS1|MTOR|MAPK3|SRC|GRB2","12","0.4095394736842105","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS"
"GSEAresults","SHC1|PRKCA|PIK3R1|MAPK8|HRAS|PRKCB|SOS1|MAPK3|JUN|RAF1|PIK3CA|GRB2|STAT5B|MAP2K4|MAP2K1","15","0.4580965909090909","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PDGFR-BETA PATHWAY%WIKIPATHWAYS_20210210%WP3972%HOMO SAPIENS","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) PDGFR-BETA PATHWAY%WIKIPATHWAYS_20210210%WP3972%HOMO SAPIENS"
"GSEAresults","SHC1|PRKCA|PIK3R1|MAPK8|HRAS|PRKCB|SOS1|MAPK3|JUN|RAF1|PIK3CA|EGF|GRB2|MAP2K4|MAP2K1","15","0.47619047619047616","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY"
"GSEAresults","SHC1|PRKCA|PIK3R1|MAPK8|HRAS|PRKCB|SOS1|MAPK3|JUN|RAF1|PIK3CA|GRB2|MAP2K4|MAP2K1","14","0.4427083333333333","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PDGF_PATHWAY%MSIGDB_C2%BIOCARTA_PDGF_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PDGF_PATHWAY%MSIGDB_C2%BIOCARTA_PDGF_PATHWAY"
"GSEAresults","SHC1|PRKCA|MAPK8|HRAS|MAPK1|PRKCB|SOS1|MAPK3|JUN|RAF1|PAK1|GRB2|CRKL|MAP2K4|MAP2K1|MAP2K2","16","0.47282608695652173","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY"
"GSEAresults","BAD|SHC1|PIK3R1|MYC|HRAS|MAPK1|SOS1|CBL|RPS6KB1|MAPK3|RAF1|PIK3CA|GRB2|CRKL|STAT5B","15","0.375","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_IL2RB_PATHWAY%MSIGDB_C2%BIOCARTA_IL2RB_PATHWAY","false","Geneset_Overlap","ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS (Geneset_Overlap_GSEAresults) BIOCARTA_IL2RB_PATHWAY%MSIGDB_C2%BIOCARTA_IL2RB_PATHWAY"
